Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Temperature,Humidity,MonthlyHours,TariffRate,ElectricityBill,Predicted_ElectricityBill
13,22,2,20,1,0,22.14,56.62,566,9.2,5207.2,35841900.0
9,23,0,4,1,0,21.84,56.26,423,7.9,3341.7,24571054.0
7,20,1,15,1,0,21.87,56.29,480,8.3,3984.0,29332294.0
6,23,1,22,1,0,21.92,57.89,481,8.7,4184.7,30789848.0
17,23,0,12,1,0,21.9,58.66,539,8.4,4527.6,33486984.0
12,23,1,7,1,0,21.96,58.26,328,9.1,2984.8,22422392.0
14,22,1,7,1,0,21.77,57.56,337,8.2,2763.4,20461382.0
9,23,2,16,1,0,21.88,56.69,598,8.5,5083.0,35841900.0
23,23,2,20,1,0,21.8,55.92,567,9.2,5216.4,35841900.0
14,22,1,18,1,0,21.7,55.72,683,8.4,5737.2,35841900.0
23,22,1,10,1,0,21.84,55.42,496,8.2,4067.2,29853176.0
6,23,2,4,1,0,21.98,53.39,317,7.7,2440.9,17869006.0
5,21,2,10,1,0,22.0,55.69,427,8.4,3586.8,26552314.0
16,23,2,12,1,0,21.9,56.49,457,8.1,3701.7,27191230.0
7,21,3,21,1,0,21.95,56.52,495,7.6,3762.0,27715972.0
17,22,0,6,12,0,21.83,57.32,610,7.4,4514.0,33789896.0
6,21,3,5,1,0,21.92,57.62,361,7.9,2851.9,21183320.0
16,23,0,16,12,0,21.97,57.82,625,8.1,5062.5,35841900.0
20,22,3,21,1,0,21.7,58.69,700,8.5,5950.0,35841900.0
5,19,2,21,1,0,21.7,59.03,426,9.2,3919.2,29102622.0
12,23,3,4,12,0,21.49,59.86,621,7.6,4719.6,35283284.0
23,22,1,11,1,0,21.34,60.16,463,9.1,4213.3,31257732.0
20,22,1,9,1,0,21.3,60.36,623,9.3,5793.9,35841900.0
13,23,0,19,1,0,21.18,60.69,597,8.4,5014.8,35841900.0
12,23,2,12,1,0,21.11,60.73,454,7.6,3450.4,25410418.0
12,23,2,7,1,0,20.94,60.73,426,8.4,3578.4,26423322.0
8,20,1,7,1,0,20.88,60.23,475,8.4,3990.0,29417350.0
9,20,3,17,1,0,20.74,59.53,524,8.7,4558.8,33736020.0
9,18,1,7,1,0,20.61,60.76,435,8.5,3697.5,27308368.0
23,23,2,9,1,0,20.54,61.9,654,8.5,5559.0,35841900.0
8,21,0,12,1,0,20.36,63.56,444,8.4,3729.6,27407848.0
6,19,2,22,1,0,20.1,64.8,641,8.4,5384.4,35841900.0
6,18,3,8,1,0,19.96,65.73,328,9.1,2984.8,22569040.0
23,23,3,11,12,0,19.88,66.33,659,8.4,5535.6,35841900.0
23,22,3,14,1,0,19.54,67.07,558,8.3,4631.4,34264960.0
9,18,2,20,1,0,19.15,67.03,553,9.1,5032.3,35841900.0
20,22,1,12,1,0,18.56,67.27,612,8.2,5018.4,35841900.0
8,23,0,11,1,0,18.29,67.07,354,8.8,3115.2,23131736.0
8,20,2,19,7,0,18.35,66.63,609,8.5,5176.5,35841900.0
22,23,3,14,1,0,18.32,66.53,752,8.8,6617.6,35841900.0
13,22,1,4,1,0,18.13,66.8,510,8.7,4437.0,32881388.0
22,23,1,15,1,0,17.79,67.63,583,7.4,4314.2,31923470.0
11,22,1,20,1,0,17.7,67.67,418,7.8,3260.4,23999362.0
6,23,1,19,1,0,17.53,68.27,580,8.4,4872.0,35841900.0
7,19,2,11,1,0,17.46,68.73,292,7.6,2219.2,15900452.0
12,23,0,10,12,0,17.38,68.83,578,7.4,4277.2,31854480.0
14,23,1,9,1,0,17.27,69.4,336,8.9,2990.4,22387854.0
10,23,3,18,7,0,17.41,70.9,702,8.1,5686.2,35841900.0
7,22,2,16,7,0,18.16,70.9,585,8.9,5206.5,35841900.0
14,23,2,9,1,0,18.65,69.86,604,7.7,4650.8,34558670.0
22,23,2,15,1,0,18.69,71.2,686,8.5,5831.0,35841900.0
14,22,1,4,1,0,18.53,73.0,379,8.5,3221.5,23818784.0
14,23,1,14,1,0,18.36,74.8,481,8.9,4280.9,31612026.0
9,23,2,8,1,0,18.38,75.1,602,8.1,4876.2,35841900.0
10,22,1,11,1,0,18.26,75.1,400,9.2,3680.0,27287764.0
8,22,0,21,1,0,17.95,75.1,380,8.8,3344.0,24716518.0
19,22,3,18,1,0,17.8,74.6,648,8.5,5508.0,35841900.0
22,23,2,3,1,0,17.87,74.4,377,7.6,2865.2,21104966.0
6,17,3,10,1,0,17.93,74.4,360,9.2,3312.0,24880924.0
16,22,0,19,1,0,17.99,74.2,614,8.9,5464.6,35841900.0
20,23,0,6,1,0,18.26,72.2,496,9.1,4513.6,33615050.0
16,23,3,17,12,0,18.38,70.9,677,8.2,5551.4,35841900.0
19,23,3,22,1,0,18.25,71.5,626,8.3,5195.8,35841900.0
15,23,0,19,12,0,18.04,72.6,572,8.5,4862.0,35841900.0
5,23,3,10,1,0,17.99,72.8,356,8.1,2883.6,21444700.0
17,22,3,8,1,0,17.88,72.8,601,8.8,5288.8,35841900.0
21,23,2,14,12,0,17.77,72.6,765,8.2,6273.0,35841900.0
9,23,1,8,1,0,17.64,73.4,549,8.3,4556.7,33685260.0
9,20,2,16,1,0,17.59,73.4,493,9.2,4535.6,33788804.0
16,22,3,9,1,0,17.25,73.0,418,8.4,3511.2,25959682.0
17,23,3,11,1,0,16.61,73.4,475,8.1,3847.5,28322640.0
5,18,3,4,1,0,16.8,73.0,280,9.2,2576.0,19648174.0
7,21,3,18,1,0,16.71,70.8,356,7.6,2705.6,20008226.0
20,22,2,9,1,0,16.39,70.4,644,7.4,4765.6,35657052.0
20,22,0,19,1,0,16.93,67.9,634,8.9,5642.6,35841900.0
8,23,1,15,1,0,17.28,63.32,491,8.5,4173.5,30735552.0
9,21,3,8,1,0,17.17,65.89,449,8.4,3771.6,27861144.0
11,22,3,8,12,0,16.98,68.77,612,7.7,4712.4,35219930.0
6,17,3,18,1,0,16.86,68.93,384,9.3,3571.2,26798824.0
9,17,3,15,1,0,16.84,69.0,500,8.5,4250.0,31442906.0
14,23,2,16,1,0,17.23,67.9,705,8.1,5710.5,35841900.0
6,21,0,4,1,0,17.29,67.96,313,7.8,2441.4,17738452.0
5,22,2,7,1,0,17.37,67.66,390,8.2,3198.0,23698714.0
18,23,1,8,1,0,17.31,68.6,578,9.2,5317.6,35841900.0
21,23,0,7,12,0,17.13,69.13,588,9.3,5468.4,35841900.0
10,18,0,21,1,0,16.89,68.74,442,9.3,4110.6,30570498.0
19,23,2,21,1,0,16.86,68.4,726,8.1,5880.6,35841900.0
10,17,2,19,1,0,16.83,66.57,573,8.2,4698.6,34938476.0
19,23,0,9,1,0,16.41,65.8,555,8.4,4662.0,34631620.0
10,20,3,19,7,0,16.37,65.33,584,7.4,4321.6,32128380.0
10,17,0,4,1,0,16.54,64.03,409,8.2,3353.8,24761284.0
12,22,1,8,1,0,16.53,63.96,562,9.2,5170.4,35841900.0
18,23,1,15,1,0,16.44,63.83,587,8.2,4813.4,35737744.0
10,23,1,15,1,0,16.51,62.73,613,8.7,5333.1,35841900.0
18,22,2,22,1,0,16.59,62.53,631,9.3,5868.3,35841900.0
15,22,2,15,1,0,16.43,63.4,407,8.9,3622.3,26861880.0
6,23,1,8,1,0,16.37,63.86,413,8.8,3634.4,26885526.0
20,22,1,14,1,0,16.58,62.26,655,7.4,4847.0,35841900.0
7,23,0,12,1,0,16.95,61.63,474,7.4,3507.6,25885214.0
17,23,1,20,12,0,17.27,61.66,624,9.3,5803.2,35841900.0
23,22,3,8,1,0,17.95,62.1,592,8.2,4854.4,35835016.0
9,19,0,22,1,0,19.01,58.06,327,7.4,2419.8,17460350.0
16,23,3,18,1,0,19.29,57.22,774,8.7,6733.8,35841900.0
19,23,0,3,12,0,19.66,56.72,576,9.1,5241.6,35841900.0
19,22,2,19,1,0,19.81,56.19,566,9.1,5150.6,35841900.0
17,22,2,16,12,0,19.93,56.19,769,9.2,7074.8,35841900.0
11,23,1,15,1,0,20.07,56.32,444,8.4,3729.6,27390898.0
15,23,3,18,1,0,20.12,56.26,503,8.1,4074.3,29900204.0
7,18,1,4,1,0,20.33,56.22,379,8.1,3069.9,22722526.0
8,21,2,11,7,0,20.51,56.22,503,9.1,4577.3,34181200.0
11,23,2,15,1,0,20.6,55.62,449,7.8,3502.2,25770386.0
22,22,2,6,12,0,20.85,55.29,554,9.2,5096.8,35841900.0
18,22,3,11,1,0,21.15,54.79,529,7.8,4126.2,30399042.0
6,22,1,8,7,0,21.39,53.82,347,8.2,2845.4,21268368.0
22,22,3,10,1,0,21.74,52.92,710,8.2,5822.0,35841900.0
19,22,0,12,1,0,22.13,52.35,370,8.3,3071.0,22655940.0
22,23,2,10,12,0,22.18,52.62,584,8.9,5197.6,35841900.0
19,22,0,9,1,0,22.17,52.49,331,9.1,3012.1,22554706.0
15,22,1,21,12,0,22.48,51.22,721,9.1,6561.1,35841900.0
6,23,1,4,1,0,22.69,50.95,426,9.2,3919.2,29031878.0
21,23,2,16,1,0,22.8,50.65,501,8.4,4208.4,30944062.0
11,22,1,14,1,0,22.99,49.78,420,7.9,3318.0,24418802.0
10,22,3,16,1,0,23.2,49.08,458,7.6,3480.8,25678598.0
8,21,1,18,1,0,23.25,49.82,382,7.7,2941.4,21721908.0
20,22,0,6,1,0,23.34,49.48,385,7.4,2849.0,20904710.0
17,22,0,14,1,0,23.59,47.25,462,7.6,3511.2,25761346.0
18,23,0,16,12,0,23.87,44.98,611,8.8,5376.8,35841900.0
20,23,3,14,1,0,24.06,44.14,507,8.5,4309.5,31690542.0
15,23,2,10,1,0,24.49,42.84,432,7.9,3412.8,25103588.0
13,23,2,22,1,0,24.6,45.18,676,9.2,6219.2,35841900.0
8,21,1,19,1,0,24.61,44.24,457,7.9,3610.3,26596064.0
10,19,1,20,1,0,24.7,43.24,626,7.6,4757.6,35553372.0
22,22,3,3,1,0,24.7,43.14,525,7.8,4095.0,30172984.0
23,23,3,10,1,0,24.9,42.88,547,7.6,4157.2,30630584.0
9,21,2,12,1,0,25.11,41.67,484,9.3,4501.2,33575756.0
10,23,0,12,7,0,25.22,41.27,489,8.9,4352.1,32293054.0
10,22,3,22,1,0,25.35,41.01,465,7.9,3673.5,27022866.0
8,18,2,21,7,0,25.35,40.57,599,9.3,5570.7,35841900.0
16,22,2,15,1,0,25.51,40.74,469,8.8,4127.2,30433070.0
21,23,0,7,1,0,25.45,41.37,424,8.1,3434.4,25135130.0
12,23,2,17,1,0,25.69,41.27,649,8.9,5776.1,35841900.0
5,18,0,22,7,0,25.6,40.91,489,7.4,3618.6,26896998.0
13,23,1,5,1,0,25.75,41.71,557,7.4,4121.8,30483828.0
11,22,2,3,1,0,25.85,40.94,528,8.1,4276.8,31547248.0
8,23,0,3,1,0,26.11,40.41,323,8.5,2745.5,20356368.0
22,23,0,22,1,0,26.02,40.84,756,7.8,5896.8,35841900.0
20,23,2,13,1,0,25.94,40.81,391,8.3,3245.3,23925154.0
15,22,0,8,1,0,25.91,41.71,338,7.8,2636.4,19311812.0
11,22,1,14,1,0,26.17,41.34,493,9.1,4486.3,33340490.0
22,22,2,22,1,0,26.24,41.47,568,9.2,5225.6,35841900.0
21,22,3,9,1,0,25.68,43.34,491,8.9,4369.9,32319648.0
22,22,1,7,1,0,25.74,42.88,482,9.3,4482.6,33470826.0
11,23,0,15,1,0,25.62,43.54,439,7.9,3468.1,25417212.0
22,23,3,8,1,0,25.57,42.58,564,9.1,5132.4,35841900.0
8,19,3,12,7,0,25.48,42.28,481,9.2,4425.2,33034860.0
14,22,2,17,1,0,25.61,41.78,596,7.7,4589.2,34060476.0
17,23,2,3,1,0,25.55,40.97,446,8.9,3969.4,29304702.0
6,20,0,13,1,0,25.6,41.04,437,8.7,3801.9,27975984.0
18,23,1,20,12,0,25.66,41.04,624,8.4,5241.6,35841900.0
14,22,1,7,1,0,25.46,41.14,429,9.2,3946.8,29226856.0
11,22,3,16,1,0,25.38,40.97,444,8.3,3685.2,27144864.0
20,22,1,8,1,0,25.31,42.01,611,8.9,5437.9,35841900.0
16,22,1,6,12,0,25.18,41.64,449,8.5,3816.5,28363314.0
16,23,2,22,1,0,25.22,41.41,782,8.7,6803.4,35841900.0
11,23,2,22,1,0,24.9,41.34,557,9.3,5180.1,35841900.0
22,23,2,16,1,0,25.03,41.3,615,7.8,4797.0,35712170.0
10,22,2,22,1,0,24.8,40.67,613,7.6,4658.8,34718480.0
16,23,0,14,1,0,24.7,41.4,539,7.6,4096.4,30143342.0
23,23,0,21,1,0,24.58,40.23,658,8.5,5593.0,35841900.0
8,22,2,19,7,0,24.39,40.07,544,7.6,4134.4,30596876.0
22,22,0,9,12,0,24.27,36.43,571,7.9,4510.9,33596164.0
18,22,2,13,1,0,24.0,40.87,497,8.5,4224.5,31162786.0
9,21,2,9,1,0,23.59,44.07,410,7.6,3116.0,23051984.0
7,21,3,14,1,0,23.17,46.74,513,8.2,4206.6,31021530.0
10,23,2,3,7,0,22.8,48.87,566,7.6,4301.6,31882552.0
16,23,3,5,1,0,22.43,51.31,373,9.1,3394.3,25321666.0
14,22,1,17,1,0,22.01,53.01,556,8.9,4948.4,35841900.0
6,21,0,8,1,0,21.61,54.18,339,8.2,2779.8,20548436.0
9,18,3,13,1,0,21.21,54.88,475,9.2,4370.0,32551206.0
21,23,2,17,1,0,21.03,55.55,510,7.7,3927.0,28829406.0
18,23,2,10,1,0,20.89,56.35,421,7.9,3325.9,24475660.0
5,20,1,8,1,0,20.6,58.32,385,8.8,3388.0,25103168.0
22,23,1,19,12,0,20.41,59.18,733,8.3,6083.9,35841900.0
6,18,3,13,1,0,20.27,59.55,479,9.1,4358.9,32412326.0
13,22,0,9,12,0,20.06,60.75,574,8.1,4649.4,34674344.0
12,23,0,20,1,0,19.9,61.15,530,8.1,4293.0,31573784.0
22,22,1,13,1,0,19.78,61.78,386,8.2,3165.2,23318950.0
16,22,2,11,1,0,19.64,62.65,630,8.5,5355.0,35841900.0
21,22,2,21,1,0,19.5,63.29,731,7.7,5628.7,35841900.0
17,23,0,4,12,0,19.37,63.68,530,8.8,4664.0,34876100.0
12,23,2,22,1,0,19.26,63.85,646,8.9,5749.4,35841900.0
22,22,3,7,1,0,19.16,64.12,546,7.6,4149.6,30628542.0
19,22,2,17,1,0,19.11,64.15,719,8.8,6327.2,35841900.0
16,23,2,5,1,0,18.98,65.09,377,8.3,3129.1,23160952.0
8,20,2,8,1,0,18.69,66.29,513,7.8,4001.4,29538920.0
17,23,2,10,1,0,18.47,67.19,454,9.1,4131.4,30605710.0
18,22,3,18,12,0,18.19,67.69,723,8.5,6145.5,35841900.0
17,22,2,16,12,0,17.88,68.56,675,7.9,5332.5,35841900.0
15,23,2,18,1,0,17.7,68.86,583,8.3,4838.9,35801664.0
15,23,1,16,1,0,17.53,70.1,424,7.4,3137.6,23100942.0
11,22,3,21,12,0,17.16,72.7,691,7.8,5389.8,35841900.0
15,22,3,10,1,0,17.02,73.1,484,8.7,4210.8,31129720.0
7,18,1,4,1,0,16.63,74.7,206,8.1,1668.6,11681272.0
19,22,2,16,1,0,16.66,74.8,658,8.5,5593.0,35841900.0
16,22,3,19,1,0,17.2,74.1,568,9.1,5168.8,35841900.0
18,22,1,17,1,0,17.53,71.9,588,8.8,5174.4,35841900.0
10,17,0,16,1,0,17.07,72.0,420,8.8,3696.0,27278612.0
22,22,2,5,1,0,17.01,72.0,514,8.7,4471.8,33129810.0
23,23,1,5,12,0,16.88,72.2,470,7.8,3666.0,27172754.0
12,22,0,20,1,0,16.39,74.9,635,8.9,5651.5,35841900.0
19,23,1,8,1,0,16.14,76.3,375,8.5,3187.5,23564564.0
18,22,2,22,12,0,16.05,76.8,817,8.4,6862.8,35841900.0
21,23,2,10,1,0,15.84,77.5,656,8.2,5379.2,35841900.0
12,22,1,3,1,0,15.49,78.8,413,9.3,3840.9,28546578.0
18,22,2,12,1,0,15.32,79.7,498,8.7,4332.6,31975810.0
5,17,1,16,1,0,15.26,79.9,272,7.7,2094.4,14705352.0
15,22,0,9,1,0,15.16,80.2,505,7.8,3939.0,28977792.0
13,22,1,19,12,0,14.96,81.3,742,8.2,6084.4,35841900.0
16,23,0,19,1,0,15.07,81.3,500,8.3,4150.0,30468412.0
19,22,3,3,1,0,15.06,81.2,440,7.6,3344.0,24706154.0
12,22,1,16,1,0,14.96,80.6,578,7.6,4392.8,32517034.0
11,22,1,13,1,0,15.02,80.2,564,9.3,5245.2,35841900.0
14,23,2,15,1,0,14.9,79.6,469,7.4,3470.6,25569076.0
5,17,3,22,1,0,14.76,80.0,526,8.7,4576.2,33899748.0
13,22,1,19,1,0,14.47,80.8,667,7.4,4935.8,35841900.0
6,21,0,3,1,0,14.2,81.6,438,8.3,3635.4,26847812.0
17,22,0,7,1,0,14.21,82.2,531,7.7,4088.7,30131334.0
14,23,2,17,1,0,14.26,82.1,459,7.6,3488.4,25651028.0
15,22,1,20,12,0,14.29,82.2,564,8.7,4906.8,35841900.0
18,23,2,4,12,0,14.28,82.4,523,8.2,4288.6,31767642.0
17,22,3,10,12,0,14.35,82.3,678,7.8,5288.4,35841900.0
15,23,1,3,12,0,14.14,82.4,443,8.5,3765.5,28000722.0
11,23,1,13,1,0,13.98,82.9,392,7.6,2979.2,21981702.0
22,22,2,6,1,0,13.81,83.2,407,8.2,3337.4,24612522.0
23,23,0,14,1,0,13.55,83.5,455,9.2,4186.0,31081612.0
5,20,0,3,1,0,13.4,83.8,215,8.8,1892.0,13500028.0
8,18,2,13,1,0,13.46,83.9,523,7.9,4131.7,30542174.0
10,21,0,18,1,0,13.57,83.4,530,8.3,4399.0,32489208.0
9,17,1,11,1,0,13.65,82.9,302,8.4,2536.8,18753306.0
22,23,3,12,1,0,13.84,82.8,731,7.4,5409.4,35841900.0
9,20,3,4,1,0,13.93,82.5,299,9.1,2720.9,20710126.0
13,22,2,20,12,0,13.78,82.7,726,7.8,5662.8,35841900.0
21,23,2,8,1,0,13.62,83.0,553,8.4,4645.2,34430892.0
12,23,0,18,1,0,13.72,83.4,575,8.5,4887.5,35841900.0
10,17,0,5,1,0,13.77,82.9,302,9.2,2778.4,20926372.0
17,22,2,15,1,0,13.98,82.3,426,8.1,3450.6,25394226.0
19,23,1,9,1,0,14.33,82.0,499,7.4,3692.6,27194770.0
7,23,2,4,1,0,14.67,81.0,309,9.1,2811.9,21304246.0
21,22,0,11,1,0,15.09,80.1,524,8.5,4454.0,32964024.0
18,22,0,7,1,0,15.5,79.4,556,7.7,4281.2,31645048.0
15,23,0,9,1,0,15.87,79.0,585,7.9,4621.5,34295708.0
11,23,1,18,1,0,16.25,78.4,563,8.7,4898.1,35841900.0
13,22,2,13,1,0,16.83,77.9,610,8.7,5307.0,35841900.0
23,22,0,19,1,0,17.18,76.2,445,9.2,4094.0,30302528.0
7,23,1,10,1,0,17.59,74.3,484,7.7,3726.8,27435546.0
22,23,3,13,1,0,18.28,72.9,637,8.7,5541.9,35841900.0
18,23,3,17,1,0,18.92,70.6,722,8.7,6281.4,35841900.0
21,23,2,20,1,0,19.48,68.07,665,8.7,5785.5,35841900.0
22,23,1,21,12,0,20.59,66.67,847,8.3,7030.1,35841900.0
6,18,1,12,1,0,21.66,63.33,240,7.9,1896.0,13300544.0
8,22,2,14,7,0,22.6,58.43,524,8.8,4611.2,34271980.0
8,22,3,16,7,0,23.21,56.29,670,8.5,5695.0,35841900.0
10,17,2,6,1,0,23.39,50.65,325,8.3,2697.5,20022766.0
23,22,0,22,1,0,23.45,49.08,659,7.9,5206.1,35841900.0
10,18,0,21,1,0,23.19,50.18,562,8.5,4777.0,35543136.0
5,18,2,13,1,0,22.98,50.72,340,8.5,2890.0,21573796.0
17,23,3,9,1,0,22.94,50.95,433,9.2,3983.6,29538740.0
6,23,3,10,7,0,22.71,51.22,664,8.7,5776.8,35841900.0
20,22,3,10,12,0,22.8,51.28,548,8.3,4548.4,33744384.0
19,22,3,17,1,0,22.76,51.99,589,7.9,4653.1,34507348.0
18,22,0,19,12,0,22.68,51.95,671,9.3,6240.3,35841900.0
22,23,2,14,1,0,22.86,51.25,617,8.4,5182.8,35841900.0
11,23,1,3,1,0,22.85,52.79,499,8.5,4241.5,31318122.0
15,22,0,18,12,0,22.88,54.05,493,7.6,3746.8,27711022.0
22,22,0,11,1,0,22.79,55.59,554,8.4,4653.6,34560770.0
7,22,2,11,7,0,22.84,56.02,551,7.9,4352.9,32185096.0
7,23,1,16,1,0,22.56,55.89,408,8.7,3549.6,26193810.0
17,22,3,13,1,0,22.62,56.12,569,8.9,5064.1,35841900.0
23,23,0,19,1,0,22.88,54.92,620,8.7,5394.0,35841900.0
11,22,1,12,1,0,23.15,54.32,595,7.6,4522.0,33570252.0
22,22,0,4,1,0,23.23,52.32,566,8.5,4811.0,35701252.0
20,23,3,12,1,0,23.37,51.62,685,8.5,5822.5,35841900.0
14,22,0,9,1,0,23.75,50.92,308,9.3,2864.4,21651746.0
17,22,1,15,1,0,23.79,50.88,569,9.3,5291.7,35841900.0
17,22,1,7,1,0,23.49,51.08,549,7.9,4337.1,32005032.0
5,23,3,5,1,0,23.56,51.68,485,7.6,3686.0,27255290.0
17,23,1,20,12,0,23.68,51.05,838,8.1,6787.8,35841900.0
15,22,2,4,12,0,24.07,50.42,636,8.4,5342.4,35841900.0
9,19,2,15,1,0,24.19,49.35,520,8.8,4576.0,33962736.0
22,23,1,7,12,0,24.18,50.08,640,8.5,5440.0,35841900.0
6,23,2,16,1,0,23.92,50.65,530,8.1,4293.0,31568048.0
15,22,3,14,1,0,23.86,52.32,606,8.9,5393.4,35841900.0
5,19,0,21,1,0,23.35,53.62,362,8.7,3149.4,23345504.0
10,20,0,9,1,0,23.32,53.65,475,8.8,4180.0,30919744.0
9,17,0,22,1,0,23.18,53.59,521,9.3,4845.3,35841900.0
19,22,2,3,1,0,23.37,52.79,485,7.4,3589.0,26558026.0
6,20,3,10,1,0,23.52,51.28,382,8.4,3208.8,23855426.0
18,23,1,15,1,0,23.59,49.98,576,9.2,5299.2,35841900.0
12,22,2,20,1,0,23.86,48.38,477,8.1,3863.7,28386448.0
23,22,1,10,1,0,24.15,48.18,587,8.5,4989.5,35841900.0
11,23,2,3,1,0,24.32,47.45,406,8.5,3451.0,25483580.0
8,19,2,20,1,0,24.0,47.85,619,8.7,5385.3,35841900.0
16,23,0,7,1,0,23.85,47.75,559,8.7,4863.3,35841900.0
13,22,2,18,1,0,23.6,48.85,522,8.7,4541.4,33581388.0
17,23,3,20,1,0,23.44,50.12,692,9.3,6435.6,35841900.0
23,23,1,8,1,0,23.54,49.78,416,8.7,3619.2,26665732.0
15,23,3,4,1,0,23.51,50.52,589,8.9,5242.1,35841900.0
9,17,0,17,1,0,23.32,52.38,509,8.7,4428.3,32861972.0
17,23,3,15,1,0,22.83,53.92,502,8.3,4166.6,30611282.0
22,23,0,20,12,0,22.67,53.92,693,9.3,6444.9,35841900.0
16,22,2,21,1,0,22.57,53.78,730,9.2,6716.0,35841900.0
17,23,2,19,1,0,22.67,53.65,569,8.1,4608.9,34071376.0
21,22,0,3,1,0,22.72,53.55,451,7.6,3427.6,25159634.0
18,23,0,18,12,0,22.63,53.58,648,7.9,5119.2,35841900.0
14,23,3,19,1,0,22.42,56.05,537,7.8,4188.6,30790420.0
19,22,0,19,1,0,22.07,56.68,458,9.3,4259.4,31620860.0
5,22,3,6,7,0,21.85,58.22,504,8.1,4082.4,30202846.0
17,23,1,20,1,0,21.56,59.75,697,7.9,5506.3,35841900.0
19,23,2,9,1,0,21.27,61.19,498,8.9,4432.2,32820532.0
23,23,1,12,1,0,21.03,62.69,573,8.1,4641.3,34417188.0
7,19,3,3,1,0,20.82,64.42,388,7.6,2948.8,21915500.0
5,19,0,3,1,0,20.67,66.59,192,7.9,1516.8,10600970.0
18,23,3,6,1,0,20.39,68.46,537,8.1,4349.7,32009706.0
11,23,0,17,1,0,20.22,69.06,539,7.9,4258.1,31359840.0
16,22,3,12,1,0,20.13,69.76,498,8.5,4233.0,31212042.0
20,22,1,8,12,0,20.02,70.1,673,9.1,6124.3,35841900.0
9,22,2,14,1,0,19.97,70.3,375,9.3,3487.5,26054130.0
15,22,2,20,1,0,19.86,69.93,709,8.3,5884.7,35841900.0
13,23,3,13,1,0,19.88,67.96,487,7.8,3798.6,27921252.0
9,17,2,10,1,0,19.88,66.33,457,8.9,4067.3,30155246.0
15,22,3,12,1,0,19.93,64.79,521,9.3,4845.3,35841900.0
9,22,3,13,1,0,19.96,64.32,644,8.5,5474.0,35841900.0
11,23,0,17,1,0,20.13,62.15,487,9.1,4431.7,32913670.0
21,23,0,12,1,0,20.25,60.32,439,8.5,3731.5,27337034.0
6,19,1,14,1,0,20.28,60.52,541,9.1,4923.1,35841900.0
11,22,3,17,1,0,20.22,60.65,491,8.3,4075.3,29953492.0
7,18,2,6,1,0,20.33,60.38,417,8.8,3669.6,27221268.0
16,23,2,20,12,0,20.3,60.35,822,7.6,6247.2,35841900.0
10,23,3,14,7,0,20.32,58.95,739,7.9,5838.1,35841900.0
6,20,2,18,7,0,20.25,60.15,605,8.9,5384.5,35841900.0
16,22,1,5,1,0,20.12,61.78,522,8.8,4593.6,34120010.0
23,22,3,9,1,0,20.06,63.69,532,8.4,4468.8,32987786.0
9,22,2,12,1,0,19.89,64.79,440,9.1,4004.0,29635474.0
12,23,0,19,12,0,19.8,66.52,562,9.2,5170.4,35841900.0
23,23,0,9,12,0,19.74,67.99,629,9.2,5786.8,35841900.0
12,23,2,21,1,0,19.6,69.59,510,7.8,3978.0,29211750.0
20,22,3,6,1,0,19.51,71.9,659,7.4,4876.6,35841900.0
9,20,2,3,1,0,19.3,74.4,261,9.3,2427.3,18469864.0
6,20,0,15,1,0,19.2,76.5,446,8.4,3746.4,27533236.0
21,23,3,3,1,0,19.08,78.2,583,8.4,4897.2,35841900.0
17,23,2,13,1,0,19.0,79.6,477,8.4,4006.8,29428672.0
6,17,0,20,1,0,18.86,80.8,502,8.3,4166.6,30730108.0
13,22,0,6,1,0,18.61,83.0,506,7.7,3896.2,28671284.0
12,23,2,13,1,0,18.62,84.3,544,8.1,4406.4,32427766.0
9,23,1,13,1,0,18.74,84.6,517,9.1,4704.7,35070450.0
23,23,2,16,12,0,18.76,85.1,634,7.6,4818.4,35839636.0
7,20,3,14,1,0,18.74,85.5,413,8.1,3345.3,24762558.0
21,23,1,11,1,0,18.71,86.0,447,7.9,3531.3,25874400.0
13,22,1,16,1,0,18.67,86.3,478,9.3,4445.4,33084484.0
10,22,1,10,1,0,18.59,86.8,357,8.7,3105.9,23100196.0
17,22,1,21,1,0,18.55,87.2,529,7.4,3914.6,28783522.0
7,19,2,20,1,0,18.52,87.5,471,9.3,4380.3,32578120.0
17,22,1,16,1,0,18.47,87.7,392,8.5,3332.0,24561874.0
21,22,0,4,1,0,18.38,88.0,464,7.6,3526.4,25896854.0
22,23,2,10,1,0,18.22,88.1,460,8.7,4002.0,29452014.0
21,22,1,21,1,0,18.09,88.2,713,7.9,5632.7,35841900.0
15,22,2,8,1,0,18.01,88.3,471,7.6,3579.6,26416604.0
19,23,1,8,1,0,18.0,88.3,590,8.7,5133.0,35841900.0
8,18,0,6,1,0,18.01,88.3,242,8.7,2105.4,15092790.0
22,23,1,5,1,0,18.01,88.2,438,8.3,3635.4,26726142.0
9,21,3,20,1,0,17.6,88.1,530,8.1,4293.0,31544630.0
21,23,1,13,1,0,16.6,87.9,550,9.1,5005.0,35841900.0
21,23,0,14,1,0,16.54,89.8,557,9.2,5124.4,35841900.0
6,21,1,19,7,0,16.79,88.1,409,8.8,3599.2,26790580.0
13,22,0,15,1,0,16.82,88.1,539,8.5,4581.5,33910412.0
23,22,0,3,12,0,16.65,87.8,611,9.3,5682.3,35841900.0
