Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Temperature,Humidity,MonthlyHours,TariffRate,ElectricityBill
13,22,2,16,1,0,26.46,71.2,421,7.7,3241.7
18,22,0,12,1,0,26.39,71.7,586,7.8,4570.8
9,23,2,13,7,0,26.67,71.1,526,8.8,4628.8
10,23,2,11,1,0,26.59,70.2,548,7.7,4219.6
6,17,0,13,1,0,26.42,71.6,331,9.2,3045.2
12,23,3,17,12,0,26.57,70.7,687,9.1,6251.7
18,22,1,18,1,0,26.48,70.8,581,7.9,4589.9
10,19,2,4,1,0,26.47,70.8,308,7.6,2340.8
20,23,1,9,1,0,26.5,70.8,508,7.4,3759.2
21,22,3,6,12,0,26.85,70.6,742,8.1,6010.2
13,23,0,6,1,0,26.59,70.2,314,8.2,2574.8
6,18,0,17,1,0,26.65,69.98,505,8.8,4444
14,23,3,12,1,0,26.76,69.21,556,9.1,5059.6
16,23,3,16,1,0,26.53,70.4,722,8.8,6353.6
6,21,0,3,1,0,26.6,70.3,287,7.7,2209.9
23,22,1,3,1,0,26.34,71,446,7.8,3478.8
6,19,1,17,1,0,26.26,70.9,333,8.9,2963.7
5,18,1,22,7,0,26.26,71.8,382,8.7,3323.4
6,19,1,5,7,0,26.31,71.5,323,8.5,2745.5
17,22,1,14,1,0,26.2,72,504,8.9,4485.6
23,23,3,11,12,0,26.29,72,589,7.9,4653.1
9,17,0,5,1,0,26.35,71.6,222,8.3,1842.6
22,22,1,22,12,0,26.1,72.3,737,7.8,5748.6
5,22,0,21,1,0,26.08,73,546,8.1,4422.6
10,20,1,4,7,0,26.08,73.3,392,9.1,3567.2
6,21,3,13,1,0,25.9,74.1,406,7.7,3126.2
6,21,2,16,1,0,25.89,75.4,604,8.5,5134
22,22,2,21,12,0,25.98,75.2,668,8.8,5878.4
13,22,0,13,1,0,25.91,75,433,8.8,3810.4
9,17,2,3,1,0,25.85,74.4,291,8.4,2444.4
13,22,3,16,1,0,26,74.2,533,7.4,3944.2
11,23,2,4,1,0,25.77,75,342,8.4,2872.8
16,23,3,7,1,0,25.64,76,430,8.5,3655
14,22,0,8,1,0,25.44,77,405,8.3,3361.5
18,23,1,8,1,0,25.3,77,387,8.5,3289.5
21,22,2,17,12,0,25.27,77.2,687,8.5,5839.5
7,19,3,17,7,0,25.27,77.7,464,8.4,3897.6
18,22,2,9,1,0,25.24,78.7,528,7.4,3907.2
23,23,0,19,1,0,25.12,79.1,606,7.4,4484.4
8,22,1,8,7,0,25.09,79.5,519,8.7,4515.3
15,23,0,12,1,0,24.98,79.7,385,7.8,3003
10,18,3,18,7,0,24.91,80.5,550,8.1,4455
12,22,1,15,1,0,24.84,81.1,488,7.8,3806.4
6,20,2,21,7,0,24.69,82,445,9.3,4138.5
18,22,0,11,1,0,24.7,82.7,359,7.9,2836.1
7,19,2,18,1,0,24.7,83.2,408,9.2,3753.6
15,22,0,10,1,0,24.68,83.7,554,7.8,4321.2
19,22,1,22,12,0,24.63,84.1,660,7.8,5148
15,22,0,19,1,0,24.57,84.3,579,9.1,5268.9
15,23,2,11,1,0,24.56,84.6,607,8.7,5280.9
9,19,3,3,1,0,24.58,84.8,532,8.1,4309.2
19,23,3,9,1,0,24.6,85.1,709,7.6,5388.4
6,20,1,10,1,0,24.56,85.3,257,8.8,2261.6
17,22,1,14,12,0,24.48,85.7,643,8.2,5272.6
15,23,0,20,12,0,24.44,85.8,685,9.2,6302
12,23,1,11,1,0,24.4,85.9,445,9.3,4138.5
14,23,3,16,1,0,24.4,85.9,488,8.3,4050.4
13,23,0,22,1,0,24.41,85.9,655,9.3,6091.5
23,22,1,13,1,0,24.4,86.1,593,7.9,4684.7
9,18,0,18,1,0,24.34,86.1,506,8.7,4402.2
23,23,3,15,1,0,24.32,86.3,627,7.8,4890.6
16,23,2,16,1,0,24.32,86.6,685,9.3,6370.5
13,23,1,11,1,0,24.32,86.8,498,9.2,4581.6
6,22,1,4,1,0,24.35,87.1,330,8.4,2772
8,23,3,16,1,0,24.37,87.2,601,9.1,5469.1
20,23,1,4,1,0,24.33,87.3,374,7.6,2842.4
13,22,0,5,1,0,24.3,87.4,393,7.6,2986.8
15,23,3,15,1,0,24.24,87.5,462,7.9,3649.8
13,22,2,22,1,0,24.21,87.6,745,9.1,6779.5
21,22,3,11,12,0,24.22,87.5,819,7.7,6306.3
18,23,1,18,12,0,24.22,87.4,678,7.8,5288.4
14,23,2,10,1,0,24.22,87.3,404,9.1,3676.4
15,22,3,13,1,0,24.17,87.2,691,8.1,5597.1
11,23,3,20,1,0,24.14,87.1,506,8.4,4250.4
13,22,3,22,1,0,24.16,86.7,485,8.4,4074
12,22,3,20,1,0,24.17,86.5,458,7.8,3572.4
20,23,2,16,1,0,24.23,86.2,478,7.7,3680.6
17,22,3,6,1,0,24.25,85.9,443,7.4,3278.2
9,17,1,20,1,0,24.24,85.7,475,7.4,3515
22,23,3,21,1,0,24.2,85.6,708,9.1,6442.8
6,19,0,20,1,0,24.15,85.5,551,8.3,4573.3
23,23,3,18,12,0,24.15,85.2,745,8.5,6332.5
5,17,2,9,1,0,24.13,84.9,417,7.6,3169.2
20,23,3,10,1,0,24.16,84.7,658,7.8,5132.4
13,23,0,11,1,0,24.12,84.6,555,9.2,5106
14,23,1,10,1,0,24.13,84.5,413,7.7,3180.1
11,23,1,11,1,0,24.08,84.3,377,8.7,3279.9
20,22,3,7,1,0,24.09,83.8,656,8.4,5510.4
12,23,3,18,1,0,24.2,83.4,752,7.8,5865.6
14,22,0,9,12,0,24.23,83.2,659,7.6,5008.4
7,18,1,3,7,0,24.2,83.1,457,7.9,3610.3
19,23,1,8,1,0,24.18,83,368,7.9,2907.2
12,23,0,5,1,0,24.19,82.9,458,8.7,3984.6
6,23,1,17,1,0,24.19,82.8,429,8.1,3474.9
8,23,3,4,7,0,24.19,82.7,475,8.2,3895
8,22,0,22,1,0,24.15,82.7,498,8.9,4432.2
22,22,0,10,1,0,24.09,82.8,554,9.1,5041.4
13,23,3,6,12,0,24.04,82.8,543,7.9,4289.7
12,22,0,16,1,0,24.01,83,351,9.2,3229.2
11,22,1,12,12,0,24,83.2,492,9.2,4526.4
22,22,3,16,1,0,23.96,83.5,537,8.9,4779.3
18,22,2,22,12,0,23.89,83.8,629,9.2,5786.8
7,21,0,16,1,0,23.82,83.9,372,7.8,2901.6
11,23,1,11,1,0,23.81,83.9,517,8.8,4549.6
18,23,1,22,1,0,23.87,83.9,643,8.4,5401.2
10,22,3,11,7,0,23.95,83.8,449,8.2,3681.8
15,22,1,13,1,0,24.03,83.8,383,8.3,3178.9
19,22,0,4,1,0,24.13,83.8,322,8.4,2704.8
11,22,0,9,1,0,24.33,83.5,380,7.6,2888
11,23,1,3,1,0,24.43,83.7,343,7.7,2641.1
21,23,0,11,1,0,24.46,83.4,413,9.2,3799.6
19,22,0,18,12,0,24.53,82.7,556,9.1,5059.6
14,23,2,14,12,0,24.62,82.1,750,9.2,6900
10,21,1,11,1,0,24.73,81.5,378,7.9,2986.2
21,23,0,18,1,0,24.91,81.2,631,8.1,5111.1
11,23,3,22,1,0,24.91,81,761,9.3,7077.3
16,23,2,15,12,0,25.04,79.9,527,9.3,4901.1
7,20,1,17,1,0,25.33,79,549,8.5,4666.5
6,17,2,7,1,0,25.4,77.6,260,7.4,1924
7,21,0,22,1,0,25.37,77.8,498,7.8,3884.4
7,17,3,10,1,0,25.67,76.9,488,7.6,3708.8
6,18,0,10,1,0,25.68,76.4,350,9.3,3255
20,22,1,13,1,0,25.89,75.6,475,7.6,3610
5,22,3,17,1,0,26.09,75,588,8.2,4821.6
11,23,0,5,12,0,26.2,74,598,9.2,5501.6
19,22,3,19,1,0,26.35,74,590,8.7,5133
10,22,3,12,7,0,26.56,73,674,8.8,5931.2
13,22,0,17,1,0,26.65,72.3,437,7.7,3364.9
14,23,3,10,1,0,26.63,72.4,495,7.7,3811.5
9,18,2,20,1,0,26.72,72.8,457,7.7,3518.9
19,22,0,13,1,0,26.75,72.8,410,8.1,3321
7,21,0,3,1,0,26.46,73.5,406,7.6,3085.6
12,23,0,16,1,0,26.61,72.5,513,8.2,4206.6
14,23,0,15,1,0,26.71,72.1,395,7.8,3081
9,23,3,5,7,0,26.72,72,582,9.3,5412.6
22,22,2,22,12,0,26.54,72.8,796,8.1,6447.6
21,23,2,6,1,0,26.47,72.1,652,8.3,5411.6
18,23,1,13,1,0,26.58,71.7,533,8.3,4423.9
19,23,3,10,12,0,26.57,72.3,622,8.9,5535.8
11,23,2,20,1,0,26.56,71.5,659,8.2,5403.8
5,17,1,18,1,0,26.49,71.2,453,7.4,3352.2
11,22,0,4,12,0,26.52,71.2,472,9.3,4389.6
7,17,0,14,1,0,26.48,71.5,479,8.8,4215.2
7,22,3,13,1,0,26.55,70.6,399,8.2,3271.8
6,23,3,12,1,0,26.75,70.5,515,8.4,4326
7,22,0,22,1,0,27.14,69.41,598,8.3,4963.4
8,17,0,11,1,0,27.1,70,395,7.8,3081
13,22,3,18,1,0,27.16,68.91,645,9.3,5998.5
19,22,3,5,1,0,27.09,69.48,421,9.1,3831.1
20,22,0,9,1,0,26.84,70.2,570,8.1,4617
12,23,0,19,1,0,26.68,71.3,591,8.5,5023.5
21,23,0,11,12,0,26.87,71.4,531,7.6,4035.6
6,18,0,22,1,0,26.95,70.4,463,9.2,4259.6
8,17,3,16,1,0,26.86,71,415,9.3,3859.5
15,22,3,6,12,0,26.67,71.4,609,8.3,5054.7
12,23,2,7,1,0,26.65,71.3,519,8.2,4255.8
22,23,0,10,12,0,26.75,71.5,589,8.5,5006.5
16,22,0,21,1,0,26.79,71.5,498,7.8,3884.4
23,22,0,3,1,0,26.71,70.9,567,9.2,5216.4
11,22,0,18,1,0,26.77,70.8,391,8.1,3167.1
10,20,0,20,1,0,26.8,70.2,359,8.3,2979.7
22,23,0,16,1,0,26.71,70.4,435,7.9,3436.5
16,22,2,19,1,0,26.69,70.9,677,8.4,5686.8
6,19,3,19,1,0,26.84,71.1,539,7.4,3988.6
7,19,0,12,1,0,26.76,70.8,349,7.8,2722.2
12,22,0,6,1,0,26.61,71.3,265,7.8,2067
6,22,2,19,1,0,26.54,70.9,431,8.3,3577.3
10,20,2,19,1,0,26.55,72.3,400,8.1,3240
8,17,3,8,1,0,26.52,73.2,276,7.9,2180.4
9,19,3,15,1,0,26.41,74,348,7.6,2644.8
7,22,2,12,1,0,26.24,73.5,476,8.3,3950.8
8,18,1,16,7,0,26.07,73.7,495,8.2,4059
13,22,2,15,1,0,26.09,74.3,656,8.8,5772.8
17,22,3,11,1,0,26.07,73.4,675,8.5,5737.5
21,23,3,21,1,0,26.15,74.3,623,7.6,4734.8
16,22,0,5,1,0,26.17,74.6,493,8.1,3993.3
19,22,0,10,1,0,25.87,75.1,488,7.4,3611.2
22,22,0,10,1,0,25.76,74.9,351,8.1,2843.1
7,20,3,15,7,0,25.74,74.8,587,8.5,4989.5
17,23,0,8,1,0,25.71,74.5,543,8.2,4452.6
6,21,0,11,1,0,25.51,76.2,385,8.7,3349.5
20,22,0,18,1,0,25.41,76.9,433,8.8,3810.4
13,23,2,9,1,0,25.25,77.6,385,7.7,2964.5
18,22,0,9,1,0,25.15,78.5,438,7.8,3416.4
12,22,2,8,1,0,24.97,79.2,439,8.5,3731.5
22,22,3,17,1,0,24.9,79.3,557,7.7,4288.9
20,22,3,3,1,0,24.9,79.4,639,8.8,5623.2
19,22,2,6,1,0,24.81,80,553,8.7,4811.1
14,22,0,4,1,0,24.75,80.3,294,8.3,2440.2
8,22,3,8,1,0,24.69,81,311,8.2,2550.2
8,22,1,15,1,0,24.61,81.7,389,7.4,2878.6
18,23,0,16,1,0,24.55,82.3,548,7.7,4219.6
12,23,3,18,1,0,24.51,82.6,704,9.3,6547.2
8,23,0,13,1,0,24.47,83,415,8.4,3486
7,23,1,16,7,0,24.43,83.3,621,7.9,4905.9
6,22,1,13,7,0,24.41,83.6,443,7.8,3455.4
23,23,0,13,1,0,24.38,83.7,584,8.9,5197.6
22,22,2,19,1,0,24.38,83.8,659,8.1,5337.9
16,22,3,10,1,0,24.36,83.8,559,7.9,4416.1
19,22,2,11,1,0,24.3,83.8,538,8.1,4357.8
18,22,0,13,1,0,24.31,83.7,533,7.9,4210.7
15,22,1,13,12,0,24.31,83.7,533,8.7,4637.1
19,23,3,17,12,0,24.3,83.9,652,7.9,5150.8
6,22,0,9,1,0,24.31,83.9,368,7.6,2796.8
10,20,2,12,1,0,24.29,84.1,589,9.2,5418.8
17,23,3,12,1,0,24.28,84.3,462,7.4,3418.8
5,22,2,6,1,0,24.33,84.4,477,7.4,3529.8
11,22,2,13,1,0,24.32,84.5,583,8.7,5072.1
5,18,0,22,7,0,24.32,84.7,347,7.4,2567.8
14,22,0,4,1,0,24.36,84.8,421,9.3,3915.3
22,23,0,10,1,0,24.29,85.2,556,8.7,4837.2
17,22,1,22,1,0,24.33,85.4,742,9.1,6752.2
15,23,2,6,1,0,24.3,85.5,477,8.4,4006.8
9,20,0,21,1,0,24.31,85.7,457,7.4,3381.8
20,23,0,6,12,0,24.31,85.8,426,7.6,3237.6
6,17,2,19,1,0,24.24,85.8,313,9.1,2848.3
15,23,1,17,1,0,24.2,85.9,504,8.2,4132.8
16,22,0,5,12,0,24.21,85.9,386,7.4,2856.4
6,22,0,4,1,0,24.26,85.9,393,7.6,2986.8
18,22,0,17,1,0,24.29,85.8,610,8.7,5307
14,23,1,18,1,0,24.32,85.8,528,7.7,4065.6
17,23,2,15,1,0,24.32,85.8,680,8.2,5576
14,22,1,13,1,0,24.27,85.8,541,8.4,4544.4
8,19,1,3,7,0,24.23,85.8,259,9.3,2408.7
12,22,0,22,1,0,24.19,85.7,548,8.8,4822.4
23,22,3,22,1,0,24.17,85.8,745,8.3,6183.5
23,23,1,3,12,0,24.13,85.7,689,8.3,5718.7
20,23,1,10,1,0,24.04,85.8,478,7.7,3680.6
20,22,3,18,1,0,24.05,85.7,649,7.7,4997.3
8,21,0,11,1,0,24.07,85.9,429,8.9,3818.1
14,23,1,17,1,0,24.07,85.8,587,9.2,5400.4
7,17,0,14,1,0,24.07,85.9,252,7.9,1990.8
20,23,1,6,1,0,24.11,85.9,536,7.7,4127.2
12,23,3,17,1,0,24.05,85.9,726,7.4,5372.4
12,23,2,19,1,0,24.01,86,598,7.7,4604.6
21,23,2,14,1,0,24.04,85.9,672,8.9,5980.8
13,22,1,16,1,0,24.02,85.8,548,7.9,4329.2
14,22,3,4,1,0,24.04,85.9,395,8.4,3318
13,23,2,8,1,0,24.06,85.8,529,9.2,4866.8
6,23,1,17,1,0,24.03,85.9,386,8.5,3281
13,22,0,18,12,0,24,86,512,8.3,4249.6
20,22,3,5,1,0,23.98,86,456,7.6,3465.6
11,22,3,13,12,0,23.83,86.2,785,8.3,6515.5
20,23,1,6,1,0,23.91,86.3,457,7.7,3518.9
22,23,1,18,1,0,23.97,86.2,678,9.2,6237.6
6,19,3,8,1,0,23.96,86.3,374,7.8,2917.2
19,23,1,18,1,0,23.92,86.5,603,7.6,4582.8
8,18,3,18,1,0,23.89,86.8,503,7.4,3722.2
10,18,3,19,1,0,23.81,87,415,8.5,3527.5
12,23,1,18,1,0,23.71,87.2,529,7.8,4126.2
11,23,0,21,1,0,23.69,87.2,409,7.9,3231.1
14,23,1,20,1,0,23.71,87.3,700,8.7,6090
7,17,1,7,7,0,23.72,87.4,504,7.8,3931.2
15,23,1,5,1,0,23.66,87.5,525,9.3,4882.5
16,23,0,8,12,0,23.74,87.5,355,9.2,3266
23,22,1,17,1,0,23.78,87.5,569,9.3,5291.7
15,22,3,19,1,0,23.77,87.6,548,7.4,4055.2
11,22,1,7,12,0,23.75,87.5,415,8.7,3610.5
12,23,1,13,1,0,23.7,87.4,496,7.9,3918.4
12,23,1,12,1,0,23.86,87.2,563,7.7,4335.1
17,22,3,9,1,0,24.01,86.6,574,8.5,4879
19,23,2,3,1,0,24.2,85,575,9.1,5232.5
21,22,2,7,1,0,24.56,83.4,519,7.8,4048.2
14,22,2,9,1,0,24.81,81.1,522,7.4,3862.8
20,22,2,16,1,0,25.28,79.2,698,7.4,5165.2
22,23,3,3,1,0,25.72,77,505,7.9,3989.5
21,22,1,3,1,0,26.03,74.3,477,8.5,4054.5
11,23,1,13,1,0,26.32,73,566,9.1,5150.6
5,19,1,21,1,0,26.37,71.9,379,9.2,3486.8
19,22,0,13,12,0,26.69,71.4,632,7.7,4866.4
17,23,1,18,1,0,26.6,70.9,471,7.7,3626.7
10,23,0,16,7,0,26.77,71.2,593,8.8,5218.4
17,23,1,15,1,0,26.78,70.7,584,9.2,5372.8
9,17,0,11,7,0,26.91,71,286,8.5,2431
18,22,3,21,1,0,27.15,69.48,607,8.7,5280.9
5,22,2,4,1,0,27.28,69.35,502,8.9,4467.8
7,23,3,17,1,0,27.31,67.95,618,7.7,4758.6
9,17,1,17,1,0,27.77,67.98,329,7.8,2566.2
10,23,2,9,1,0,28.02,65.78,565,8.8,4972
6,19,3,13,1,0,28.1,64.94,360,7.9,2844
8,19,3,22,7,0,28.02,64.48,553,8.8,4866.4
21,22,0,7,1,0,27.95,65.44,397,7.8,3096.6
18,22,0,12,1,0,27.71,65.61,476,7.6,3617.6
8,18,2,15,7,0,27.69,65.98,546,9.3,5077.8
19,22,2,12,1,0,27.75,65.64,581,8.9,5170.9
10,19,3,10,1,0,27.82,64.74,398,9.2,3661.6
8,19,2,13,7,0,28.13,63.58,526,7.9,4155.4
17,22,2,10,12,0,28.33,62.21,493,8.1,3993.3
8,18,0,4,7,0,28.36,61.27,288,9.1,2620.8
5,17,0,10,1,0,28.53,60.51,259,7.7,1994.3
10,17,1,16,1,0,28.58,59.74,366,8.8,3220.8
23,22,0,14,1,0,28.39,62.37,580,9.3,5394
10,21,0,21,1,0,27.98,64.08,530,8.7,4611
5,17,2,22,7,0,27.95,65.18,497,8.5,4224.5
17,22,0,14,1,0,27.84,66.51,362,7.6,2751.2
20,23,0,6,1,0,27.81,66.94,335,8.3,2780.5
8,20,0,19,7,0,27.57,68.25,390,7.6,2964
22,22,2,12,12,0,27.55,68.71,600,7.7,4620
7,19,0,7,7,0,27.67,68.28,518,7.9,4092.2
6,23,0,13,7,0,27.49,68.78,465,7.9,3673.5
18,22,2,19,1,0,27.44,68.61,490,8.5,4165
21,22,1,9,12,0,27.35,69.91,602,7.9,4755.8
14,23,0,3,1,0,27.31,69.65,371,8.5,3153.5
6,18,0,3,1,0,27.59,69.48,144,8.4,1209.6
5,18,1,13,1,0,27.43,69.98,421,7.4,3115.4
13,23,3,12,12,0,27.23,70.5,615,8.9,5473.5
18,22,1,16,1,0,27.3,70.4,621,8.2,5092.2
21,23,2,22,1,0,27.35,71,575,7.6,4370
17,22,1,16,1,0,27.23,71.4,572,9.1,5205.2
17,23,0,7,1,0,27.27,71.7,377,8.1,3053.7
22,23,3,18,1,0,27.22,71.6,552,8.2,4526.4
8,17,3,7,7,0,27.1,72.4,418,8.4,3511.2
22,23,2,18,12,0,27.04,73,632,9.2,5814.4
19,23,1,10,1,0,27.02,73.2,609,9.2,5602.8
18,23,3,20,1,0,26.99,73.5,652,7.9,5150.8
11,23,0,18,1,0,26.89,73.9,448,7.6,3404.8
15,23,0,16,1,0,26.7,74.5,623,8.4,5233.2
23,23,2,5,1,0,26.78,74.5,506,7.4,3744.4
21,23,0,15,1,0,26.77,74.5,461,9.1,4195.1
12,22,2,6,1,0,26.65,74.9,531,8.5,4513.5
8,20,1,20,7,0,26.51,75.5,593,8.2,4862.6
5,17,2,9,1,0,26.45,75.9,386,7.9,3049.4
20,23,1,12,1,0,26.31,75.5,447,9.3,4157.1
18,23,1,15,12,0,26.21,76.1,514,7.9,4060.6
10,19,2,9,1,0,26.25,75.9,359,7.8,2800.2
21,22,0,13,12,0,26.21,77.1,527,9.3,4901.1
6,22,2,19,1,0,25.94,78.6,421,8.3,3494.3
12,23,3,13,1,0,25.76,79.5,590,8.5,5015
16,22,1,5,1,0,25.65,80,284,7.6,2158.4
20,22,0,9,1,0,25.55,80.5,413,8.5,3510.5
16,22,0,8,12,0,25.45,81,547,8.7,4758.9
23,23,0,4,1,0,25.33,81.6,350,8.9,3115
15,23,0,7,12,0,25.33,81.7,611,8.9,5437.9
23,23,3,19,1,0,25.29,82,800,8.3,6640
9,23,1,15,1,0,25.28,81.9,566,8.8,4980.8
23,22,0,5,12,0,25.24,82,656,7.7,5051.2
7,20,3,8,1,0,25.29,82,521,9.2,4793.2
17,22,3,18,12,0,25.29,82.7,738,8.9,6568.2
21,23,1,4,1,0,25.2,83.1,347,8.5,2949.5
9,21,3,12,1,0,25.13,83.6,393,8.3,3261.9
21,22,2,4,1,0,25.03,83.8,410,8.2,3362
8,20,3,22,7,0,25.02,83.9,630,7.7,4851
21,22,0,13,1,0,25.06,83.9,491,8.4,4124.4
15,22,3,21,1,0,25.03,83.8,534,7.4,3951.6
23,23,2,18,1,0,25.01,83.7,517,7.9,4084.3
12,22,0,8,1,0,25.04,83.6,355,8.5,3017.5
8,20,3,9,1,0,25.01,83.7,472,9.3,4389.6
15,22,3,18,1,0,24.98,83.9,648,7.4,4795.2
22,22,3,15,1,0,25.01,84.1,534,8.1,4325.4
11,22,1,14,12,0,25.03,84.2,581,8.1,4706.1
10,18,1,11,1,0,25,84.4,294,8.9,2616.6
22,23,3,13,1,0,24.95,84.4,700,8.4,5880
5,23,2,4,1,0,24.91,84.5,457,7.8,3564.6
22,23,0,6,1,0,24.88,84.5,609,8.9,5420.1
16,23,0,4,1,0,24.88,84.6,447,8.2,3665.4
6,20,2,21,1,0,24.93,84.5,442,7.6,3359.2
22,22,2,20,1,0,24.89,84.5,728,8.9,6479.2
21,23,3,14,1,0,24.89,84.6,641,9.1,5833.1
13,22,1,21,1,0,24.83,84.5,496,8.5,4216
18,22,1,20,1,0,24.81,84.5,458,8.3,3801.4
19,23,3,12,1,0,24.76,84.5,637,8.2,5223.4
7,18,2,4,7,0,24.78,84.6,524,9.3,4873.2
20,22,3,5,1,0,24.65,84.8,493,8.9,4387.7
10,19,3,6,1,0,24.62,84.9,364,8.7,3166.8
10,18,2,16,1,0,24.6,84.9,361,8.1,2924.1
23,23,3,13,1,0,24.54,84.8,749,7.6,5692.4
14,23,3,18,1,0,24.56,84.8,744,8.1,6026.4
21,22,3,16,1,0,24.48,84.6,525,8.7,4567.5
10,23,1,14,1,0,24.42,84.7,481,8.5,4088.5
20,23,1,3,1,0,24.37,84.6,532,7.9,4202.8
9,19,1,3,1,0,24.32,84.3,369,8.5,3136.5
20,22,0,19,1,0,24.31,84.2,678,7.4,5017.2
12,23,2,5,1,0,24.31,84.1,506,9.1,4604.6
10,19,0,5,1,0,24.3,84.1,367,8.9,3266.3
19,23,1,9,12,0,24.34,84.1,653,8.1,5289.3
13,23,1,7,1,0,24.37,84,591,7.9,4668.9
15,23,1,19,1,0,24.23,83.8,630,8.2,5166
17,22,2,22,12,0,24.29,83.8,624,9.3,5803.2
8,20,2,20,1,0,24.31,83.4,624,8.7,5428.8
20,22,2,7,1,0,24.24,83.1,464,9.2,4268.8
10,21,2,8,1,0,24.23,83,517,8.7,4497.9
21,23,1,18,1,0,24.23,82.8,660,7.7,5082
19,22,3,21,1,0,24.27,82.8,679,8.8,5975.2
17,23,2,7,1,0,24.21,82.5,530,8.1,4293
23,22,0,5,12,0,24.29,82.2,606,7.9,4787.4
16,23,2,4,1,0,24.36,81.9,596,7.9,4708.4
5,19,3,7,1,0,24.44,81.5,456,8.8,4012.8
6,22,0,17,1,0,24.42,81.3,360,7.7,2772
19,23,2,17,1,0,24.41,81.2,655,8.3,5436.5
17,23,3,9,1,0,24.42,81.2,433,9.1,3940.3
15,23,2,17,1,0,24.43,81,729,7.7,5613.3
18,23,0,7,1,0,24.44,81,325,8.5,2762.5
14,22,2,19,1,0,24.36,80.9,453,7.9,3578.7
13,23,1,4,1,0,24.24,81,492,7.9,3886.8
14,23,1,4,12,0,24.16,81,590,7.4,4366
21,23,1,19,1,0,24.13,80.9,696,8.5,5916
7,21,3,19,7,0,24.16,80.9,700,8.1,5670
6,20,0,3,1,0,24.29,80.8,160,7.9,1264
8,18,0,18,1,0,24.37,80.4,490,8.3,4067
19,22,2,19,12,0,24.52,80,766,8.1,6204.6
13,23,0,17,1,0,24.85,79.4,459,8.7,3993.3
16,23,3,4,1,0,25.09,78.3,640,7.7,4928
22,23,3,9,1,0,25.33,77.4,628,9.1,5714.8
7,18,3,22,1,0,25.61,76.1,464,7.4,3433.6
7,19,0,11,1,0,25.71,74.9,416,7.7,3203.2
17,22,2,18,1,0,25.91,74.4,735,8.2,6027
10,19,1,7,1,0,26.26,73.8,297,8.9,2643.3
9,18,3,11,1,0,26.48,72.3,325,8.7,2827.5
11,22,0,14,12,0,26.67,71,670,7.7,5159
11,22,0,13,1,0,26.84,69.61,393,7.4,2908.2
21,22,1,21,1,0,27.24,68.81,609,8.1,4932.9
13,22,2,8,12,0,27.54,66.77,556,8.3,4614.8
11,22,2,10,1,0,27.72,65.44,358,8.4,3007.2
14,23,0,3,1,0,27.96,64.37,439,9.3,4082.7
10,19,0,8,1,0,28.31,63.37,387,8.5,3289.5
19,23,1,11,1,0,28.59,61.61,594,8.8,5227.2
22,22,0,22,12,0,28.83,61.04,582,8.4,4888.8
6,17,1,19,1,0,28.96,60.3,329,9.1,2993.9
7,21,2,21,1,0,29.06,59.44,402,9.2,3698.4
21,23,0,4,1,0,29.3,58.94,515,8.8,4532
7,19,3,21,7,0,29.28,58.37,577,8.7,5019.9
13,23,2,5,12,0,29.3,57.24,570,9.3,5301
5,18,3,8,1,0,29.51,57.1,413,9.1,3758.3
20,22,1,15,1,0,29.53,55.74,631,8.5,5363.5
11,22,0,11,1,0,29.55,55.34,305,9.3,2836.5
15,23,0,7,1,0,29.67,53.6,321,8.8,2824.8
10,20,2,10,1,0,30.06,52.9,584,8.3,4847.2
9,21,3,5,1,0,30,53.77,336,8.1,2721.6
12,23,3,16,1,0,30.18,53.13,442,8.4,3712.8
18,23,1,11,1,0,30.2,52.9,597,8.5,5074.5
17,22,3,4,1,0,30.13,53.97,529,7.6,4020.4
21,23,0,21,1,0,30.34,54.1,669,7.4,4950.6
19,23,0,15,1,0,30.22,54.6,639,8.5,5431.5
5,18,0,5,7,0,30.1,54.27,211,9.2,1941.2
8,20,2,14,1,0,30.04,54.04,551,7.4,4077.4
6,23,0,10,1,0,29.96,54.04,472,7.7,3634.4
5,18,2,5,1,0,30.11,52.8,423,9.3,3933.9
14,23,0,20,1,0,30.4,51.93,645,8.2,5289
5,19,2,9,7,0,30.52,51.23,334,8.1,2705.4
15,22,2,18,1,0,30.52,52.33,554,9.3,5152.2
19,23,1,21,1,0,30.46,52.6,597,8.1,4835.7
21,23,3,15,12,0,30.37,52.97,625,8.5,5312.5
6,19,0,22,7,0,30.77,50.7,422,8.9,3755.8
6,22,0,7,7,0,31.19,48.06,492,9.2,4526.4
16,22,2,3,1,0,31.38,48.56,504,8.4,4233.6
14,22,3,17,1,0,31.21,49.06,523,8.4,4393.2
8,23,3,11,7,0,30.88,50.26,426,8.8,3748.8
21,23,3,5,1,0,30.54,50.87,435,9.3,4045.5
13,22,0,5,1,0,30.33,51.06,312,9.3,2901.6
12,22,3,17,1,0,30.23,51.7,496,8.9,4414.4
6,21,1,21,1,0,30.55,50,614,8.8,5403.2
11,22,1,13,1,0,30.6,49.49,476,9.3,4426.8
13,22,2,17,12,0,30.7,49.16,725,7.9,5727.5
6,20,1,4,1,0,30.97,48.03,254,8.5,2159
22,22,1,14,1,0,30.89,47.36,532,7.8,4149.6
8,21,3,8,1,0,30.58,49.02,513,8.9,4565.7
6,17,2,21,1,0,30.31,49.22,594,8.3,4930.2
